CustomerID,Recency,Frequency,Monetary,Segment,Country,Revenue_Share
15042.0,199,1,135.93,Lost Customers,United Kingdom,1.641960271373279e-05
15043.0,31,1,537.0,Potential Loyalists,United Kingdom,6.486667150205626e-05
15044.0,19,22,7563.88,Champions,United Kingdom,0.0009136754548249037
15045.0,151,3,633.66,Potential Loyalists,United Kingdom,7.654267237242639e-05
15046.0,9,16,4940.66,Champions,United Kingdom,0.0005968047844010229
15047.0,269,1,343.62,Lost Customers,United Kingdom,4.150742208852248e-05
15048.0,65,5,377.52,Potential Loyalists,United Kingdom,4.5602357216864576e-05
15049.0,273,1,121.17000000000002,Lost Customers,United Kingdom,1.4636675206525435e-05
15050.0,25,5,1682.77,Loyal Customers,United Kingdom,0.00020326943911269129
15051.0,23,3,1383.3600000000001,Loyal Customers,United Kingdom,0.00016710234392753177
15052.0,319,1,207.73000000000002,Lost Customers,United Kingdom,2.5092651156652046e-05
15053.0,4,3,693.95,Loyal Customers,United Kingdom,8.382537558445428e-05
15054.0,12,2,302.1,Potential Loyalists,United Kingdom,3.6492032515402604e-05
15057.0,275,2,1489.5,Potential Loyalists,United Kingdom,0.00017992347709927897
15058.0,25,11,2102.54,Champions,United Kingdom,0.0002539753659216636
15059.0,40,11,1325.82,Loyal Customers,United Kingdom,0.00016015182571854048
15060.0,8,4,294.25,Loyal Customers,United Kingdom,3.5543795324916305e-05
15061.0,3,55,54228.74,Champions,United Kingdom,0.006550536058753107
15062.0,71,4,987.86,Loyal Customers,United Kingdom,0.0001193281007635406
15063.0,213,1,370.79999999999995,Lost Customers,United Kingdom,4.4790617863989684e-05
15065.0,37,6,3135.98,Loyal Customers,United Kingdom,0.00037880928211735267
15066.0,31,2,760.59,Potential Loyalists,United Kingdom,9.187512416713031e-05
15067.0,78,3,1744.76,Potential Loyalists,United Kingdom,0.00021075749305386906
15068.0,46,2,553.36,Potential Loyalists,United Kingdom,6.684287028375764e-05
15069.0,179,1,1109.53,At Risk,United Kingdom,0.00013402517324334542
15070.0,372,1,106.2,Lost Customers,United Kingdom,1.2828380844540737e-05
15071.0,93,2,982.07,Potential Loyalists,United Kingdom,0.00011862870033896536
15073.0,9,4,612.43,Loyal Customers,United Kingdom,7.397820414898383e-05
15074.0,105,1,735.67,At Risk,United Kingdom,8.88649240668859e-05
15075.0,77,1,773.03,At Risk,United Kingdom,9.337780832632132e-05
15076.0,172,1,880.85,At Risk,United Kingdom,0.00010640187633628727
15078.0,7,38,9623.35,Champions,United Kingdom,0.0011624481996262814
15079.0,212,5,893.66,Potential Loyalists,United Kingdom,0.00010794925447770503
15081.0,22,6,487.35,Loyal Customers,United Kingdom,5.8869222265413636e-05
15083.0,256,1,88.2,Lost Customers,United Kingdom,1.0654079006482985e-05
15087.0,281,1,306.94,Lost Customers,United Kingdom,3.707667812074702e-05
15088.0,21,3,1140.27,Loyal Customers,United Kingdom,0.0001377383976045618
15089.0,10,6,2420.84,Champions,United Kingdom,0.00029242427009131824
15090.0,308,1,381.32,Lost Customers,United Kingdom,4.6061376493787886e-05
15091.0,53,2,476.96,Potential Loyalists,United Kingdom,5.761416692666807e-05
15092.0,215,2,457.81,At Risk,United Kingdom,5.530095136006774e-05
15093.0,18,9,4410.14,Champions,United Kingdom,0.0005327208615606674
15095.0,103,5,1364.7,Loyal Customers,United Kingdom,0.00016484831768874523
15096.0,42,1,219.39000000000001,At Risk,United Kingdom,2.6501115569527234e-05
15097.0,4,1,248.08,Potential Loyalists,United Kingdom,2.9966711110298173e-05
15098.0,182,5,649.5,Potential Loyalists,United Kingdom,7.845605798991721e-05
15099.0,84,1,410.48,At Risk,United Kingdom,4.958374547144144e-05
15100.0,330,6,635.1,Potential Loyalists,United Kingdom,7.671661651947102e-05
15101.0,8,3,310.03,Loyal Customers,United Kingdom,3.7449933269613595e-05
15103.0,31,2,703.36,Potential Loyalists,United Kingdom,8.496205226757225e-05
15104.0,166,3,968.64,Potential Loyalists,United Kingdom,0.00011700642957868115
15105.0,18,7,2298.93,Champions,United Kingdom,0.00027769820692033926
15106.0,17,7,1407.73,Champions,United Kingdom,0.00017004610702716884
15107.0,311,8,247.66,Potential Loyalists,United Kingdom,2.9915977400743488e-05
15108.0,141,5,1291.75,Loyal Customers,European Community,0.00015603635551728339
15109.0,240,2,463.75,At Risk,United Kingdom,5.60184709666268e-05
15110.0,23,7,973.2,Champions,United Kingdom,0.00011755725271098912
15111.0,29,3,1567.48,Loyal Customers,United Kingdom,0.00018934303583993138
15113.0,9,4,3339.5099999999998,Champions,United Kingdom,0.0004033945961784579
15114.0,30,10,2760.56,Champions,United Kingdom,0.0003334605934482615
15115.0,18,1,340.11,Potential Loyalists,United Kingdom,4.108343323010122e-05
15116.0,17,4,1352.75,Loyal Customers,United Kingdom,0.000163404822857368
15117.0,14,6,1550.13,Loyal Customers,United Kingdom,0.00018724725045713683
15118.0,134,1,244.8,At Risk,United Kingdom,2.9570504997585425e-05
15119.0,245,1,266.4,Lost Customers,United Kingdom,3.217966720325473e-05
15120.0,129,2,343.82,At Risk,United Kingdom,4.1531580997834234e-05
15121.0,50,2,457.72,Potential Loyalists,United Kingdom,5.529007985087746e-05
15122.0,85,6,1612.13,Loyal Customers,United Kingdom,0.0001947365123437802
15123.0,7,2,2199.31,Loyal Customers,United Kingdom,0.00026566465419215524
15124.0,22,2,184.19,Potential Loyalists,United Kingdom,2.224914753065874e-05
15125.0,25,23,11117.05,Champions,United Kingdom,0.0013428790138211072
15127.0,65,1,406.53,At Risk,United Kingdom,4.910660701253432e-05
15128.0,60,8,1419.54,Loyal Customers,United Kingdom,0.00017147269062202784
15129.0,50,11,3447.4,Champions,United Kingdom,0.000416427119806683
15130.0,169,1,330.11,At Risk,United Kingdom,3.987548776451358e-05
15132.0,18,5,977.9300000000001,Loyal Customers,United Kingdom,0.00011812861091621207
15133.0,127,3,982.42,Potential Loyalists,United Kingdom,0.00011867097843026091
15134.0,14,8,1387.99,Champions,United Kingdom,0.00016766162267809883
15135.0,233,2,127.15,Lost Customers,United Kingdom,1.5359026594946843e-05
15136.0,2,5,1282.45,Champions,United Kingdom,0.0001549129662342869
15139.0,239,2,178.96,Lost Customers,United Kingdom,2.1617392052156405e-05
15140.0,52,8,2350.0,Champions,United Kingdom,0.0002838671844130954
15142.0,46,1,498.74,Potential Loyalists,United Kingdom,6.024507215071795e-05
15143.0,225,1,259.45,Lost Customers,United Kingdom,3.1340145104671315e-05
15144.0,8,18,6530.04,Champions,United Kingdom,0.0007887932208105911
15145.0,4,4,1194.73,Champions,United Kingdom,0.0001443168686101521
15146.0,164,3,1313.66,Potential Loyalists,United Kingdom,0.00015868296403238593
15147.0,218,2,608.65,At Risk,United Kingdom,7.35216007629917e-05
15148.0,10,1,301.29,Potential Loyalists,United Kingdom,3.6394188932690006e-05
15149.0,133,1,520.8000000000001,At Risk,United Kingdom,6.29097998478043e-05
15150.0,17,11,5280.83,Champions,United Kingdom,0.0006378954653039177
15152.0,9,16,4684.24,Champions,United Kingdom,0.0005658306467724246
15153.0,31,1,329.25,Potential Loyalists,United Kingdom,3.977160445447304e-05
15154.0,74,2,224.73,At Risk,United Kingdom,2.714615844815103e-05
15156.0,1,3,961.49,Loyal Customers,United Kingdom,0.00011614274857078599
15157.0,3,5,1869.5,Champions,United Kingdom,0.00022582540479160928
15158.0,45,1,401.40000000000003,At Risk,United Kingdom,4.848693098868787e-05
15159.0,1,34,18573.68,Champions,United Kingdom,0.0022435992535275837
15160.0,357,1,158.16,Lost Customers,United Kingdom,1.910486548373411e-05
15163.0,18,2,304.47,Potential Loyalists,United Kingdom,3.6778315590746874e-05
15164.0,68,3,824.58,Potential Loyalists,United Kingdom,9.960476720142562e-05
15165.0,373,1,487.75,At Risk,United Kingdom,5.8917540084037136e-05
15167.0,320,1,158.8,Lost Customers,United Kingdom,1.9182173993531724e-05
15168.0,25,1,106.56,At Risk,United Kingdom,1.2871866881301891e-05
15171.0,324,2,1034.5,Potential Loyalists,United Kingdom,0.00012496195841504135
15172.0,8,5,1624.05,Champions,United Kingdom,0.00019617638333876066
15174.0,322,1,135.75,Lost Customers,United Kingdom,1.6397859695352212e-05
15175.0,71,1,224.14,At Risk,United Kingdom,2.7074889665681357e-05
15178.0,260,1,40.5,Lost Customers,United Kingdom,4.8921791356299415e-06
15179.0,18,7,2186.2,Champions,United Kingdom,0.0002640810376867698
15180.0,367,1,87.5,Lost Customers,United Kingdom,1.0569522823891849e-05
15181.0,66,5,680.28,Loyal Customers,United Kingdom,8.217411413299596e-05
15182.0,154,2,622.85,Potential Loyalists,United Kingdom,7.523688332412615e-05
15184.0,29,2,402.2,Potential Loyalists,United Kingdom,4.858356662593488e-05
15185.0,70,1,310.62,At Risk,United Kingdom,3.752120205208327e-05
15186.0,14,2,411.41,Potential Loyalists,United Kingdom,4.9696084399741095e-05
15187.0,1,18,4670.08,Champions,United Kingdom,0.0005641201959931526
15189.0,1,53,15802.14,Champions,United Kingdom,0.0019088123359581068
15192.0,119,3,1044.32,Potential Loyalists,United Kingdom,0.0001261481608622484
15193.0,60,1,499.32,Potential Loyalists,United Kingdom,6.031513298772203e-05
15194.0,3,22,7521.17,Champions,United Kingdom,0.0009085163197413789
15195.0,2,1,3861.0,Loyal Customers,United Kingdom,0.00046638774426338776
15197.0,8,5,656.44,Loyal Customers,United Kingdom,7.929437214303505e-05
15198.0,92,2,193.64,At Risk,United Kingdom,2.3390655995639057e-05
15199.0,59,4,1268.7,Loyal Customers,United Kingdom,0.00015325204121910388
15201.0,78,11,927.84,Loyal Customers,United Kingdom,0.00011207801207908359
15203.0,25,6,1827.8,Loyal Customers,United Kingdom,0.0002207882722001088
15204.0,357,1,316.58,Lost Customers,United Kingdom,3.82411375495735e-05
15205.0,85,3,648.8299999999999,Potential Loyalists,United Kingdom,7.837512564372284e-05
15206.0,10,4,420.29999999999995,Loyal Customers,United Kingdom,5.07699479186485e-05
15208.0,1,6,867.62,Loyal Customers,United Kingdom,0.00010480376448531481
15210.0,225,1,331.18,Lost Customers,United Kingdom,4.0004737929331456e-05
15211.0,60,2,894.4100000000001,Potential Loyalists,United Kingdom,0.00010803985038762412
15212.0,239,2,88.94999999999999,Lost Customers,United Kingdom,1.0744674916402055e-05
15213.0,318,3,325.05,At Risk,United Kingdom,3.926426735892623e-05
15214.0,1,8,1661.44,Champions,United Kingdom,0.00020069289143459285
15215.0,44,6,615.99,Loyal Customers,United Kingdom,7.440823273473303e-05
15216.0,87,1,96.6,Lost Customers,United Kingdom,1.16687531975766e-05
15218.0,10,11,5756.89,Champions,United Kingdom,0.0006954009171386829
15219.0,176,1,305.75,At Risk,United Kingdom,3.6932932610342087e-05
15220.0,51,7,1758.92,Loyal Customers,United Kingdom,0.00021246794383314116
15221.0,366,2,114.1,Lost Customers,United Kingdom,1.378265776235497e-05
15222.0,318,1,585.0,At Risk,United Kingdom,7.066480973687693e-05
15223.0,225,3,454.90000000000003,At Risk,United Kingdom,5.494943922958174e-05
15224.0,358,3,310.48,At Risk,United Kingdom,3.750429081556505e-05
15225.0,234,1,409.40000000000003,Lost Customers,United Kingdom,4.945328736115798e-05
15226.0,310,1,154.41,Lost Customers,United Kingdom,1.865188593413875e-05
15227.0,36,5,1219.4,Loyal Customers,United Kingdom,0.00014729687007375682
15228.0,66,5,3376.96,Loyal Customers,United Kingdom,0.0004079183519470836
15230.0,239,2,429.6,At Risk,United Kingdom,5.189333720164501e-05
15232.0,113,2,612.06,Potential Loyalists,United Kingdom,7.393351016675708e-05
15234.0,276,1,197.0,Lost Customers,United Kingdom,2.3796525672076506e-05
15235.0,217,12,2247.51,Loyal Customers,United Kingdom,0.00027148695133628767
15236.0,298,1,321.05,Lost Customers,United Kingdom,3.878108917269118e-05
15237.0,1,4,1412.32,Champions,United Kingdom,0.00017060055399587356
15238.0,29,5,1056.54,Loyal Customers,United Kingdom,0.0001276242702211965
15239.0,10,3,764.34,Loyal Customers,United Kingdom,9.232810371672567e-05
15240.0,44,7,1685.57,Loyal Customers,United Kingdom,0.00020360766384305582
15241.0,66,9,1738.59,Loyal Customers,United Kingdom,0.00021001219070160146
15243.0,74,1,316.68,At Risk,United Kingdom,3.825321700422938e-05
15244.0,65,2,631.57,Potential Loyalists,United Kingdom,7.629021177011857e-05
15245.0,134,3,2515.84,Loyal Customers,United Kingdom,0.00030389975201440084
15246.0,238,2,514.15,At Risk,United Kingdom,6.21065161131885e-05
15247.0,122,1,356.0,At Risk,United Kingdom,4.300285857491998e-05
15249.0,31,15,6657.36,Champions,United Kingdom,0.000804172782478453
15251.0,9,15,10327.11,Champions,United Kingdom,0.0012474585697124772
15252.0,36,2,740.78,Potential Loyalists,United Kingdom,8.948218419980119e-05
15253.0,16,6,915.3,Loyal Customers,United Kingdom,0.00011056324846523667
15254.0,127,1,300.36,At Risk,United Kingdom,3.6281850004390354e-05
15255.0,66,1,890.85,Potential Loyalists,United Kingdom,0.0001076098218018749
15256.0,148,1,98.45,Lost Customers,United Kingdom,1.1892223108710315e-05
15257.0,281,2,232.14999999999998,Lost Customers,United Kingdom,2.8042453983617057e-05
15258.0,168,2,623.16,Potential Loyalists,United Kingdom,7.527432963355936e-05
15260.0,100,8,1780.77,Loyal Customers,United Kingdom,0.00021510730467545015
15261.0,135,1,254.82,At Risk,United Kingdom,3.078086635410424e-05
15262.0,323,1,178.95000000000002,Lost Customers,United Kingdom,2.1616184106690818e-05
15263.0,106,1,156.51,Lost Customers,United Kingdom,1.890555448191215e-05
15264.0,64,1,393.74,At Risk,United Kingdom,4.7561644762047735e-05
15265.0,151,2,1506.1200000000001,Potential Loyalists,United Kingdom,0.00018193108246308563
15266.0,338,1,119.3,Lost Customers,United Kingdom,1.4410789404460544e-05
15267.0,22,5,1717.36,Loyal Customers,United Kingdom,0.0002074477224781589
15269.0,23,1,408.8,Potential Loyalists,United Kingdom,4.938081063322272e-05
15270.0,15,9,2298.2,Champions,United Kingdom,0.0002776100269013514
15271.0,7,16,2472.09,Champions,United Kingdom,0.0002986149906024549
15272.0,57,2,721.94,Potential Loyalists,United Kingdom,8.720641494263408e-05
15274.0,4,2,716.57,Loyal Customers,United Kingdom,8.655774822761351e-05
15275.0,31,2,609.19,Potential Loyalists,United Kingdom,7.358682981813345e-05
15276.0,66,1,128.63,At Risk,United Kingdom,1.5537802523853812e-05
15277.0,46,1,255.89999999999998,At Risk,United Kingdom,3.09113244643877e-05
15279.0,354,2,277.40999999999997,At Risk,United Kingdom,3.350961516086671e-05
15280.0,172,1,113.12,Lost Customers,United Kingdom,1.3664279106727383e-05
15281.0,58,12,2239.9500000000003,Champions,United Kingdom,0.0002705737445643034
15286.0,49,1,240.55,At Risk,United Kingdom,2.905712817471068e-05
15287.0,22,3,485.24,Loyal Customers,United Kingdom,5.861434577217464e-05
15288.0,43,5,2306.52,Loyal Customers,United Kingdom,0.0002786150375287203
15289.0,29,4,935.1,Loyal Customers,United Kingdom,0.0001129549804871002
15290.0,4,21,7803.7699999999995,Champions,United Kingdom,0.0009426528585988856
15291.0,25,20,4596.51,Champions,United Kingdom,0.0005552333412028243
15292.0,201,1,178.39,Lost Customers,United Kingdom,2.1548539160617906e-05
15296.0,44,10,3610.31,Champions,United Kingdom,0.0004361057593865712
15297.0,10,4,635.04,Loyal Customers,United Kingdom,7.670936884667749e-05
15298.0,2,14,3774.1,Champions,United Kingdom,0.0004558906981674312
15299.0,67,11,3787.09,Champions,United Kingdom,0.00045745981932722956
15300.0,64,1,496.44,Potential Loyalists,United Kingdom,5.996724469363279e-05
15301.0,50,14,5007.72,Champions,United Kingdom,0.0006049052666932536
15303.0,290,1,574.02,At Risk,United Kingdom,6.93384856156617e-05
15304.0,60,10,680.3,Loyal Customers,United Kingdom,8.217653002392714e-05
15306.0,64,3,1174.35,Loyal Customers,United Kingdom,0.00014185507575128448
15307.0,95,1,205.3,Lost Customers,United Kingdom,2.479912040851425e-05
15308.0,270,2,302.27,At Risk,United Kingdom,3.6512567588317585e-05
15311.0,0,118,59284.19,Champions,United Kingdom,0.007161206849153611
15312.0,75,5,921.1,Loyal Customers,United Kingdom,0.00011126385683527752
15313.0,110,1,52.0,Lost Customers,United Kingdom,6.281316421055728e-06
15314.0,199,1,327.97,Lost Customers,United Kingdom,3.961698743487783e-05
15315.0,64,3,551.54,Potential Loyalists,United Kingdom,6.662302420902068e-05
15316.0,326,1,165.0,Lost Customers,United Kingdom,1.9931100182196058e-05
15318.0,3,1,312.62,Potential Loyalists,United Kingdom,3.77627911452008e-05
15319.0,283,1,204.5,Lost Customers,United Kingdom,2.4702484771267235e-05
15320.0,44,1,267.13,At Risk,United Kingdom,3.2267847222242626e-05
15321.0,49,4,2663.48,Loyal Customers,United Kingdom,0.00032173385886833674
15322.0,64,2,602.97,Potential Loyalists,United Kingdom,7.283548773853793e-05
15325.0,103,1,161.74,Lost Customers,United Kingdom,1.953730996041449e-05
15326.0,333,1,311.71,Lost Customers,United Kingdom,3.765286810783232e-05
15327.0,52,1,208.75,At Risk,United Kingdom,2.5215861594141984e-05
15329.0,35,5,1005.5,Loyal Customers,United Kingdom,0.00012145891656483719
15330.0,32,2,714.96,Potential Loyalists,United Kingdom,8.636326900765391e-05
15332.0,366,4,1661.06,Potential Loyalists,Lithuania,0.0002006469895069005
15333.0,208,1,1028.56,At Risk,United Kingdom,0.00012424443880848228
15334.0,156,3,350.82,Potential Loyalists,United Kingdom,4.2377142823745585e-05
15335.0,53,1,170.22,At Risk,United Kingdom,2.0561647715232806e-05
15339.0,66,3,557.57,Potential Loyalists,United Kingdom,6.735141532477004e-05
15341.0,80,1,2020.52,Potential Loyalists,United Kingdom,0.0002440677972129138
15342.0,116,2,391.76,At Risk,United Kingdom,4.732247155986138e-05
15343.0,87,1,364.5,At Risk,United Kingdom,4.402961222066947e-05
15344.0,0,5,476.58,Loyal Customers,United Kingdom,5.756826499897574e-05
15345.0,35,2,367.69,Potential Loyalists,United Kingdom,4.441494682419193e-05
15346.0,332,1,252.42000000000002,Lost Customers,United Kingdom,3.049095944236321e-05
15347.0,366,1,201.60000000000002,Lost Customers,United Kingdom,2.4352180586246823e-05
15348.0,72,1,158.04,Lost Customers,United Kingdom,1.909037013814706e-05
15349.0,158,2,463.90999999999997,Potential Loyalists,United Kingdom,5.60377980940762e-05
15350.0,373,1,115.65,Lost Customers,United Kingdom,1.3969889309521056e-05
15351.0,12,10,1836.69,Champions,United Kingdom,0.00022186213571901624
15353.0,254,2,770.12,At Risk,United Kingdom,9.302629619583533e-05
15355.0,29,2,277.05,Potential Loyalists,United Kingdom,3.346612912410557e-05
15356.0,31,10,2718.03,Champions,United Kingdom,0.0003283232013831173
15358.0,4,29,8235.65,Champions,United Kingdom,0.0009948216073666846
15360.0,39,1,427.93,At Risk,United Kingdom,5.1691610308891874e-05
15361.0,361,1,418.92,Lost Customers,United Kingdom,5.060325144439741e-05
15363.0,241,2,318.05,At Risk,United Kingdom,3.841870553301489e-05
15364.0,95,2,913.19,Potential Loyalists,United Kingdom,0.00011030837197199769
15365.0,25,9,1330.45,Champions,United Kingdom,0.00016071110446910756
15366.0,75,2,602.51,Potential Loyalists,United Kingdom,7.277992224712089e-05
15367.0,57,5,1867.69,Loyal Customers,United Kingdom,0.0002256067666623379
15368.0,21,1,446.94000000000005,Potential Loyalists,United Kingdom,5.3987914638973985e-05
15369.0,144,1,-1592.49,Lost Customers,United Kingdom,-0.00019236410744936607
15370.0,40,8,2360.55,Champions,United Kingdom,0.00028514156687929035
15372.0,137,1,2007.3999999999999,Potential Loyalists,United Kingdom,0.00024248297276206282
15373.0,8,13,2213.11,Champions,United Kingdom,0.0002673316189346662
15374.0,128,1,168.0,Lost Customers,United Kingdom,2.029348382187235e-05
15376.0,40,3,1221.56,Loyal Customers,United Kingdom,0.00014755778629432374
15379.0,169,8,3631.8900000000003,Loyal Customers,United Kingdom,0.0004387125057013094
15380.0,8,6,1682.3600000000001,Champions,United Kingdom,0.0002032199133486022
15381.0,213,2,596.85,At Risk,United Kingdom,7.209622511359829e-05
15382.0,14,8,5927.86,Champions,United Kingdom,0.0007160531607638347
15384.0,169,3,635.76,Potential Loyalists,United Kingdom,7.679634092019979e-05
15385.0,40,1,316.88,At Risk,United Kingdom,3.827737591354113e-05
15386.0,186,1,394.14,Lost Customers,United Kingdom,4.7609962580671236e-05
15388.0,270,1,140.54,Lost Customers,Canada,1.697646557336869e-05
15389.0,172,1,500.0,At Risk,United Kingdom,6.0397273279382e-05
15392.0,4,5,1515.73,Champions,United Kingdom,0.00018309191805551534
15393.0,16,2,231.86,Potential Loyalists,United Kingdom,2.800742356511502e-05
15394.0,9,4,2183.54,Champions,United Kingdom,0.00026375972419292353
15395.0,325,1,107.45,Lost Customers,United Kingdom,1.2979374027739191e-05
15396.0,112,1,288.18,At Risk,United Kingdom,3.481057242730461e-05
15397.0,289,1,94.0,Lost Customers,United Kingdom,1.1354687376523815e-05
15398.0,16,3,1339.63,Loyal Customers,United Kingdom,0.00016181999840651702
15399.0,1,3,815.77,Loyal Customers,United Kingdom,9.85405672462429e-05
15400.0,92,6,666.7,Potential Loyalists,United Kingdom,8.053372419072796e-05
15402.0,148,2,626.77,Potential Loyalists,United Kingdom,7.57103979466365e-05
15405.0,189,1,349.1,Lost Customers,United Kingdom,4.216937620366451e-05
15406.0,18,4,426.61,Loyal Customers,United Kingdom,5.1532161507434306e-05
15407.0,33,4,1046.74,Loyal Customers,United Kingdom,0.00012644048366492063
15408.0,264,1,267.18,Lost Customers,United Kingdom,3.2273886949570566e-05
15410.0,84,8,3450.84,Loyal Customers,United Kingdom,0.0004168426530468451
15411.0,26,5,1336.43,Loyal Customers,United Kingdom,0.00016143345585752897
15412.0,171,1,190.53,Lost Customers,United Kingdom,2.3014984955841304e-05
15414.0,9,3,774.9000000000001,Loyal Customers,United Kingdom,9.360369412838623e-05
15415.0,313,1,559.61,At Risk,United Kingdom,6.759783619974992e-05
15416.0,64,5,3974.37,Loyal Customers,United Kingdom,0.00048008222200675483
15417.0,85,1,508.8,At Risk,United Kingdom,6.146026528909912e-05
15419.0,24,1,135.86,At Risk,United Kingdom,1.6411147095473676e-05
15421.0,58,4,950.36,Loyal Customers,United Kingdom,0.00011479830526758695
15422.0,323,2,97.7,Lost Customers,United Kingdom,1.1801627198791243e-05
15423.0,38,1,43.5,At Risk,United Kingdom,5.2545627753062336e-06
15424.0,254,2,383.34,At Risk,United Kingdom,4.630538147783658e-05
15426.0,19,7,1386.58,Champions,United Kingdom,0.00016749130236745096
15427.0,33,3,1430.54,Loyal Customers,United Kingdom,0.00017280143063417422
15428.0,15,1,93.78,At Risk,United Kingdom,1.1328112576280887e-05
15429.0,26,3,364.90000000000003,Potential Loyalists,United Kingdom,4.407793003929299e-05
15432.0,23,1,171.19,At Risk,United Kingdom,2.067881842539481e-05
15433.0,79,3,417.87,Potential Loyalists,United Kingdom,5.047641717051071e-05
15434.0,8,6,997.48,Champions,United Kingdom,0.0001204901443014359
15435.0,22,1,149.29,At Risk,United Kingdom,1.8033417855757873e-05
15436.0,12,3,1067.75,Loyal Customers,United Kingdom,0.00012897837708812025
15437.0,262,1,200.16,Lost Customers,United Kingdom,2.41782364392022e-05
15438.0,131,1,156.57999999999998,Lost Customers,United Kingdom,1.8914010100171264e-05
15440.0,54,3,383.68,Potential Loyalists,United Kingdom,4.634645162366657e-05
15442.0,248,1,594.0,At Risk,United Kingdom,7.175196065590581e-05
15443.0,1,8,3188.84,Champions,United Kingdom,0.000385194481848449
15444.0,9,2,1411.21,Loyal Customers,United Kingdom,0.00017046647204919333
15445.0,264,1,113.5,Lost Customers,United Kingdom,1.3710181034419713e-05
15447.0,330,1,155.17,Lost Customers,United Kingdom,1.8743689789523406e-05
15448.0,312,1,494.64,At Risk,United Kingdom,5.974981450982702e-05
15449.0,26,5,971.22,Loyal Customers,United Kingdom,0.00011731807950880277
15450.0,30,1,429.84,Potential Loyalists,United Kingdom,5.192232789281911e-05
15452.0,29,3,528.48,Loyal Customers,United Kingdom,6.383750196537559e-05
15453.0,1,7,1371.77,Champions,United Kingdom,0.0001657023351329157
15454.0,362,1,179.1,Lost Customers,United Kingdom,2.163430328867463e-05
15456.0,283,3,434.59000000000003,At Risk,United Kingdom,5.249610198897324e-05
15457.0,262,1,237.07,Lost Customers,United Kingdom,2.8636763152686178e-05
15458.0,25,1,161.64,At Risk,United Kingdom,1.952523050575861e-05
15460.0,354,1,214.26,Lost Customers,United Kingdom,2.5881439545680772e-05
15462.0,94,3,234.6,Potential Loyalists,United Kingdom,2.8338400622686032e-05
15463.0,29,1,126.14,At Risk,United Kingdom,1.523702410292249e-05
15464.0,338,1,1044.65,At Risk,United Kingdom,0.0001261880230626128
15465.0,19,24,6945.0199999999995,Champions,United Kingdom,0.0008389205417415471
15466.0,85,1,334.53,At Risk,United Kingdom,4.040939966030331e-05
15467.0,9,4,511.88,Loyal Customers,United Kingdom,6.183231249250011e-05
15468.0,35,5,438.46,Potential Loyalists,United Kingdom,5.2963576884155653e-05
15469.0,43,4,504.5,Loyal Customers,United Kingdom,6.0940848738896434e-05
15471.0,2,1,454.48,Potential Loyalists,United Kingdom,5.489870552002706e-05
15472.0,113,1,371.56,At Risk,United Kingdom,4.488242171937435e-05
15473.0,14,10,1465.2,Champions,United Kingdom,0.000176988169617901
15475.0,77,1,454.10999999999996,At Risk,United Kingdom,5.485401153780031e-05
15478.0,40,2,1399.92,Potential Loyalists,United Kingdom,0.0001691027016185449
15480.0,116,1,905.5,Potential Loyalists,Malta,0.0001093794619089608
15482.0,15,16,6393.52,Champions,United Kingdom,0.0007723023493143888
15483.0,161,4,225.26,Potential Loyalists,United Kingdom,2.7210179557827176e-05
15484.0,1,5,3559.21,Champions,United Kingdom,0.0004299331580574184
15485.0,30,3,2564.5,Loyal Customers,United Kingdom,0.00030977761464995025
15488.0,92,1,91.32000000000001,Lost Customers,United Kingdom,1.1030957991746328e-05
15489.0,22,4,1090.03,Loyal Customers,United Kingdom,0.0001316696795854495
15491.0,95,7,3090.85,Loyal Customers,United Kingdom,0.00037335782423115565
15492.0,28,2,659.4599999999999,Loyal Customers,United Kingdom,7.96591716736425e-05
15493.0,32,7,1918.86,Loyal Customers,United Kingdom,0.00023178782360974985
15494.0,21,2,1280.58,Loyal Customers,United Kingdom,0.00015468708043222198
15497.0,17,3,1259.7,Loyal Customers,United Kingdom,0.000152164890300075
15498.0,0,35,12396.46,Champions,United Kingdom,0.0014974247646338554
15500.0,8,4,1131.56,Champions,United Kingdom,0.00013668627710403496
15502.0,15,23,5541.46,Champions,United Kingdom,0.0006693781479735283
15503.0,362,1,141.04,Lost Customers,United Kingdom,1.703686284664807e-05
15504.0,81,1,52.83,Lost Customers,United Kingdom,6.381575894699501e-06
15505.0,52,7,3497.14,Champions,United Kingdom,0.0004224354405525159
15506.0,22,3,972.08,Loyal Customers,United Kingdom,0.0001174219628188433
15507.0,171,1,475.86,At Risk,United Kingdom,5.748129292545343e-05
15508.0,189,6,1000.27,Potential Loyalists,United Kingdom,0.00012082716108633485
15510.0,330,1,250.0,Lost Customers,United Kingdom,3.0198636639691e-05
15511.0,11,5,900.53,Loyal Customers,United Kingdom,0.00010877911301256373
15512.0,155,2,121.0,At Risk,United Kingdom,1.4616140133610443e-05
15513.0,31,22,14520.08,Champions,United Kingdom,0.0017539464795969777
15514.0,12,13,2907.45,Champions,United Kingdom,0.00035120410439227833
15516.0,44,3,62.43,Potential Loyalists,United Kingdom,7.541203541663636e-06
15517.0,233,1,267.03,Lost Customers,United Kingdom,3.2255767767586746e-05
15518.0,64,13,1890.99,Loyal Customers,United Kingdom,0.0002284212795971571
15520.0,1,1,343.5,Potential Loyalists,United Kingdom,4.149292674293543e-05
